Instructor,Course,Term,Enroll,EvalsMade,RcmndClass,RcmndInstr,StudyHrs/wk,AvgGradeExpected,AvgGradeReceived,class_level_Freshman,class_level_Sophomore,class_level_Junior,class_level_Senior,class_level_Graduate,class_level_Extension,class_level_Visitor,reason_taking_class_Major,reason_taking_class_Minor,reason_taking_class_Gen_Ed,reason_taking_class_Elective,reason_taking_class_Interest,grade_expect_class_A,grade_expect_class_B,grade_expect_class_C,grade_expect_class_D,grade_expect_class_F,grade_expect_class_P,grade_expect_class_NP,learned_great_deal_course_Strongly_Disagree,learned_great_deal_course_Disagree,learned_great_deal_course_Neither_Agree_nor_Disagree,learned_great_deal_course_Agree,learned_great_deal_course_Strongly_Agree,learned_great_deal_course_Not_Applicable,many_hours_week_spend_studying_outside_class_average_01,many_hours_week_spend_studying_outside_class_average_23,many_hours_week_spend_studying_outside_class_average_45,many_hours_week_spend_studying_outside_class_average_67,many_hours_week_spend_studying_outside_class_average_89,many_hours_week_spend_studying_outside_class_average_1011,many_hours_week_spend_studying_outside_class_average_1213,many_hours_week_spend_studying_outside_class_average_1415,many_hours_week_spend_studying_outside_class_average_1617,many_hours_week_spend_studying_outside_class_average_1819,many_hours_week_spend_studying_outside_class_average_20_or_more,often_attend_course_Very_Rarely,often_attend_course_Some_of_the_Time,often_attend_course_Most_of_the_Time,course_material_intellectually_stimulating_Strongly_Disagree,course_material_intellectually_stimulating_Disagree,course_material_intellectually_stimulating_Neither_Agree_nor_Disagree,course_material_intellectually_stimulating_Agree,course_material_intellectually_stimulating_Strongly_Agree,course_material_intellectually_stimulating_Not_Applicable,assignments_promote_learning_Strongly_Disagree,assignments_promote_learning_Disagree,assignments_promote_learning_Neither_Agree_nor_Disagree,assignments_promote_learning_Agree,assignments_promote_learning_Strongly_Agree,assignments_promote_learning_Not_Applicable,required_reading_useful_Strongly_Disagree,required_reading_useful_Disagree,required_reading_useful_Neither_Agree_nor_Disagree,required_reading_useful_Agree,required_reading_useful_Strongly_Agree,required_reading_useful_Not_Applicable,course_difficult_relative_others_Strongly_Disagree,course_difficult_relative_others_Disagree,course_difficult_relative_others_Neither_Agree_nor_Disagree,course_difficult_relative_others_Agree,course_difficult_relative_others_Strongly_Agree,course_difficult_relative_others_Not_Applicable,exams_representative_course_material_Strongly_Disagree,exams_representative_course_material_Disagree,exams_representative_course_material_Neither_Agree_nor_Disagree,exams_representative_course_material_Agree,exams_representative_course_material_Strongly_Agree,exams_representative_course_material_Not_Applicable,recommend_course_overall_Yes,recommend_course_overall_No,instructor_displays_proficient_command_material_Strongly_Disagree,instructor_displays_proficient_command_material_Disagree,instructor_displays_proficient_command_material_Neither_Agree_nor_Disagree,instructor_displays_proficient_command_material_Agree,instructor_displays_proficient_command_material_Strongly_Agree,instructor_displays_proficient_command_material_Not_Applicable,instructor_well_prepared_classes_Strongly_Disagree,instructor_well_prepared_classes_Disagree,instructor_well_prepared_classes_Neither_Agree_nor_Disagree,instructor_well_prepared_classes_Agree,instructor_well_prepared_classes_Strongly_Agree,instructor_well_prepared_classes_Not_Applicable,instructors_speech_clear_audible_Strongly_Disagree,instructors_speech_clear_audible_Disagree,instructors_speech_clear_audible_Neither_Agree_nor_Disagree,instructors_speech_clear_audible_Agree,instructors_speech_clear_audible_Strongly_Agree,instructors_speech_clear_audible_Not_Applicable,instructor_explains_course_material_well_Strongly_Disagree,instructor_explains_course_material_well_Disagree,instructor_explains_course_material_well_Neither_Agree_nor_Disagree,instructor_explains_course_material_well_Agree,instructor_explains_course_material_well_Strongly_Agree,instructor_explains_course_material_well_Not_Applicable,lectures_hold_attention_Strongly_Disagree,lectures_hold_attention_Disagree,lectures_hold_attention_Neither_Agree_nor_Disagree,lectures_hold_attention_Agree,lectures_hold_attention_Strongly_Agree,lectures_hold_attention_Not_Applicable,instructor’s_lecture_style_facilitates_notetaking_Strongly_Disagree,instructor’s_lecture_style_facilitates_notetaking_Disagree,instructor’s_lecture_style_facilitates_notetaking_Neither_Agree_nor_Disagree,instructor’s_lecture_style_facilitates_notetaking_Agree,instructor’s_lecture_style_facilitates_notetaking_Strongly_Agree,instructor’s_lecture_style_facilitates_notetaking_Not_Applicable,instructor_shows_concern_students_learning_Strongly_Disagree,instructor_shows_concern_students_learning_Disagree,instructor_shows_concern_students_learning_Neither_Agree_nor_Disagree,instructor_shows_concern_students_learning_Agree,instructor_shows_concern_students_learning_Strongly_Agree,instructor_shows_concern_students_learning_Not_Applicable,instructor_promotes_appropriate_questionsdiscussion_Strongly_Disagree,instructor_promotes_appropriate_questionsdiscussion_Disagree,instructor_promotes_appropriate_questionsdiscussion_Neither_Agree_nor_Disagree,instructor_promotes_appropriate_questionsdiscussion_Agree,instructor_promotes_appropriate_questionsdiscussion_Strongly_Agree,instructor_promotes_appropriate_questionsdiscussion_Not_Applicable,instructor_accessible_outside_class_Strongly_Disagree,instructor_accessible_outside_class_Disagree,instructor_accessible_outside_class_Neither_Agree_nor_Disagree,instructor_accessible_outside_class_Agree,instructor_accessible_outside_class_Strongly_Agree,instructor_accessible_outside_class_Not_Applicable,instructor_starts_finishes_class_time_Strongly_Disagree,instructor_starts_finishes_class_time_Disagree,instructor_starts_finishes_class_time_Neither_Agree_nor_Disagree,instructor_starts_finishes_class_time_Agree,instructor_starts_finishes_class_time_Strongly_Agree,instructor_starts_finishes_class_time_Not_Applicable,instructor_effective_promoting_academic_integrity_Strongly_Disagree,instructor_effective_promoting_academic_integrity_Disagree,instructor_effective_promoting_academic_integrity_Neither_Agree_nor_Disagree,instructor_effective_promoting_academic_integrity_Agree,instructor_effective_promoting_academic_integrity_Strongly_Agree,instructor_effective_promoting_academic_integrity_Not_Applicable,instructor_practiced_effective_teaching_strategies_acknowledged_valued_differences_among_students_including_differences_race_gender_identity_Strongly_Disagree,instructor_practiced_effective_teaching_strategies_acknowledged_valued_differences_among_students_including_differences_race_gender_identity_Disagree,instructor_practiced_effective_teaching_strategies_acknowledged_valued_differences_among_students_including_differences_race_gender_identity_Neither_Agree_nor_Disagree,instructor_practiced_effective_teaching_strategies_acknowledged_valued_differences_among_students_including_differences_race_gender_identity_Agree,instructor_practiced_effective_teaching_strategies_acknowledged_valued_differences_among_students_including_differences_race_gender_identity_Strongly_Agree,instructor_practiced_effective_teaching_strategies_acknowledged_valued_differences_among_students_including_differences_race_gender_identity_Not_Applicable,recommend_professor_overall_Yes,recommend_professor_overall_No
"Moore,JohnC.",CONT150A-CollegeAcadMentorProgram(A),WI18,7,4,75.0%,75.0%,1.00,N/A,N/A,0,0,75,25,0,0,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,50,25,25,0,75,25,0,0,0,0,0,0,0,0,0,0,0,100,0,0,25,25,50,0,0,0,25,25,25,25,0,0,25,25,25,25,75,25,0,0,0,0,0,0,50,0,0,50,75,25,0,0,0,25,50,25,0,0,25,0,50,25,0,0,0,33,67,0,0,0,25,0,50,25,25,0,0,0,50,25,33,0,0,33,0,33,0,0,25,25,25,25,0,0,0,0,75,25,0,0,0,67,0,33,0,0,33,33,33,0,0,0,0,25,50,25,0,0,0,0,75,25,75,25
"Kong,AngelaWai-Yin",CONT1S-TheUniversityinSociety(A),S217,297,166,94.2%,96.1%,6.07,B(3.29),N/A,87,13,0,0,0,0,0,0,1,19,44,35,13,16,4,0,0,67,1,6,2,4,32,57,0,6,23,25,15,15,8,4,2,1,1,2,0,1,99,1,3,6,34,56,0,1,3,9,47,40,0,1,3,11,34,51,0,5,30,45,16,1,2,1,1,7,44,46,2,94,6,1,0,11,45,41,1,1,1,12,45,40,1,1,7,14,46,30,1,1,3,9,49,39,1,3,10,38,32,15,1,1,5,13,52,29,1,1,2,13,48,35,0,2,1,13,48,34,1,1,3,21,48,25,3,2,9,17,50,22,0,1,1,9,54,35,1,2,1,8,37,51,1,96,4
"Velasquez,Patrick",CONT1-TheUniversityinSociety(A),S216,234,117,96.0%,100.0%,7.99,B(3.26),N/A,96,3,0,0,1,0,0,1,0,14,29,56,14,15,5,0,0,63,2,0,3,4,28,65,0,2,15,20,19,16,8,5,3,3,0,8,1,1,98,0,0,8,34,58,0,0,0,4,47,48,0,0,0,7,44,48,0,7,20,40,20,8,4,0,0,7,30,63,0,96,4,0,0,4,35,61,0,0,0,2,35,63,0,0,0,4,34,62,0,0,1,4,42,53,0,0,1,14,46,38,0,0,2,5,47,45,0,0,0,7,41,51,1,0,2,6,41,51,0,0,2,16,42,38,1,0,9,14,48,28,0,0,0,9,39,52,0,0,0,6,30,64,0,100,0
"Moore,JohnC.",CONT150A-CollegeAcadMentorProgram(A),SP16,14,4,100.0%,100.0%,3.83,C(2.00),N/A,0,33,0,67,0,0,0,0,33,0,0,67,0,0,67,0,0,33,0,0,0,0,100,0,0,0,67,0,33,0,0,0,0,0,0,0,0,33,67,0,0,0,67,33,0,0,0,0,67,0,33,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,67,0,33,100,0,0,0,0,100,0,0,0,33,0,67,0,0,0,0,0,100,0,0,33,0,0,67,0,0,0,0,0,67,0,33,0,0,0,67,0,33,0,0,0,100,0,0,0,0,0,100,0,0,0,0,33,67,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100,0
"Moore,JohnC.",CONT150A-CollegeAcadMentorProgram(A),WI16,11,3,100.0%,100.0%,9.50,A(4.00),N/A,0,0,50,50,0,0,0,0,0,0,100,0,50,0,0,0,0,50,0,0,0,0,0,100,0,0,0,0,50,0,0,50,0,0,0,0,0,0,100,0,0,0,100,0,0,0,0,0,50,50,0,0,0,0,50,50,0,0,0,50,0,50,0,0,0,0,50,50,0,100,0,0,0,0,50,50,0,0,0,0,50,50,0,0,0,0,50,50,0,0,0,0,50,50,0,0,0,50,0,50,0,0,0,50,0,50,0,0,0,0,50,50,0,0,0,50,0,50,0,0,0,50,0,50,0,0,0,50,0,50,0,0,0,50,0,50,0,0,0,0,0,0,0,100,0
"Velasquez,Patrick",CONT1-TheUniversityinSociety(A),S215,184,110,99.0%,97.9%,7.53,B+(3.30),N/A,99,1,0,0,0,0,0,0,0,6,39,55,18,37,1,0,0,44,0,1,0,1,21,77,0,1,17,27,12,8,18,6,6,0,2,2,0,0,100,1,0,1,20,78,0,1,0,1,29,68,1,1,0,0,34,65,0,3,16,43,18,17,4,1,0,1,34,63,1,99,1,1,0,1,16,81,1,1,0,0,18,81,0,1,0,1,22,76,0,1,0,2,20,77,0,1,3,4,40,52,0,1,2,7,38,52,0,1,0,3,21,75,0,1,0,2,23,74,0,1,1,6,34,57,1,2,1,3,44,50,0,1,0,2,21,75,1,0,0,0,0,0,0,98,2
"Moore,JohnC.",CONT150A-CollegeAcadMentorProgram(A),SP15,8,4,75.0%,75.0%,1.00,A(4.00),N/A,0,0,0,100,0,0,0,0,0,0,0,100,25,0,0,0,0,75,0,25,0,0,50,25,0,75,25,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,50,50,0,25,0,0,25,50,0,0,25,0,25,50,0,0,25,50,0,25,0,0,0,0,25,25,50,75,25,0,0,0,25,75,0,0,25,0,25,50,0,0,0,0,25,75,0,0,0,0,25,75,0,0,0,0,50,50,0,0,0,0,50,50,0,0,25,0,25,50,0,0,0,0,25,75,0,0,0,0,25,75,0,0,0,0,50,50,0,0,0,0,25,50,25,0,0,0,0,0,0,75,25
"Wastal,CarrieKing","CONT68-Disability,RaceandDiversity(A)",WI15,7,5,100.0%,100.0%,3.50,A-(3.80),N/A,60,40,0,0,0,0,0,0,0,20,60,20,80,20,0,0,0,0,0,0,0,0,20,80,0,50,25,0,0,0,25,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,100,0,25,0,75,0,0,0,0,0,0,0,25,75,100,0,0,0,0,25,75,0,0,0,0,25,75,0,0,0,0,25,75,0,0,0,0,25,75,0,0,0,0,25,75,0,0,25,0,0,75,0,0,0,0,25,75,0,0,0,0,25,75,0,0,0,0,25,75,0,0,0,0,25,75,0,0,0,0,25,75,0,0,0,0,0,0,0,100,0
"Moore,JohnC.",CONT150A-CollegeAcadMentorProgram(A),FA14,7,3,100.0%,100.0%,4.50,N/A,N/A,0,0,50,50,0,0,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,100,0,50,0,0,0,50,0,0,0,0,0,0,0,0,100,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,50,0,50,0,0,0,0,0,50,50,100,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,50,50,0,0,0,50,50,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,100,0
"Velasquez,Patrick",CONT1-TheUniversityinSociety(A),S214,164,85,98.6%,98.6%,8.06,B(3.18),N/A,100,0,0,0,0,0,0,1,0,7,37,55,15,32,6,0,0,47,0,0,0,1,25,73,0,0,22,16,16,7,11,14,7,1,4,1,1,1,97,0,1,3,26,70,0,0,1,5,25,68,0,0,1,3,23,71,1,3,12,29,30,22,4,0,3,0,32,66,0,99,1,0,0,1,19,79,0,0,0,1,18,81,0,0,3,1,23,73,0,1,0,1,22,75,0,3,0,11,34,52,0,1,0,8,38,52,0,0,0,4,16,79,0,0,0,4,27,68,0,0,0,7,29,64,0,0,0,4,44,52,0,0,0,4,23,73,0,0,0,0,0,0,0,99,1
